OrderID,OrderDate,CustomerID,ProductID,Quantity
949,3/31/2015,3,12,2
950,3/31/2015,17,74,1
951,3/31/2015,3,3,1
952,3/31/2015,1,60,2
953,4/1/2015,18,51,1
954,4/1/2015,10,27,2
955,4/1/2015,8,55,1
956,4/1/2015,13,42,3
957,4/1/2015,14,40,1
958,4/2/2015,5,60,1
959,4/2/2015,2,5,2
960,4/2/2015,13,57,2
961,4/2/2015,16,8,2
962,4/2/2015,7,82,2
963,4/2/2015,16,47,3
964,4/3/2015,20,79,2
965,4/3/2015,13,88,2
966,4/3/2015,18,12,2
967,4/3/2015,2,8,3
968,4/3/2015,18,92,1
969,4/3/2015,3,25,2
970,4/3/2015,10,60,1
971,4/3/2015,10,53,3
972,4/3/2015,4,47,1
973,4/3/2015,9,24,2
974,4/3/2015,5,57,2
975,4/4/2015,14,46,2
976,4/4/2015,9,2,3
977,4/4/2015,11,93,2
978,4/4/2015,2,53,1
979,4/4/2015,13,14,1
980,4/4/2015,2,68,2
981,4/4/2015,17,62,
982,4/4/2015,6,45,
983,4/5/2015,19,70,
984,4/5/2015,17,4,
985,4/5/2015,13,12,
986,4/5/2015,13,94,
987,4/5/2015,12,5,2
988,4/6/2015,12,90,2
989,4/6/2015,9,51,3
990,4/6/2015,11,7,1
991,4/6/2015,18,46,3
992,4/6/2015,19,43,2
993,4/6/2015,9,58,1
994,4/6/2015,19,86,1
995,4/7/2015,6,37,3
996,4/7/2015,18,82,3
997,4/7/2015,20,79,3
998,4/7/2015,20,91,1
999,4/7/2015,17,64,3
1000,4/7/2015,4,23,3
1001,4/8/2015,15,37,1
1002,4/8/2015,8,45,3
1003,4/8/2015,5,24,3
1004,4/8/2015,3,7,1
1005,4/8/2015,16,52,1
1006,4/8/2015,6,54,1
1007,4/8/2015,12,91,2
1008,4/9/2015,20,38,1
1009,4/9/2015,7,45,1
1010,4/9/2015,6,79,1
1011,4/9/2015,10,11,2
1012,4/9/2015,15,24,1
1013,4/9/2015,14,39,1
1014,4/9/2015,2,13,3
1015,4/10/2015,5,44,2
1016,4/10/2015,1,19,2
1017,4/10/2015,3,31,2
1018,4/10/2015,19,1,2
1019,4/10/2015,17,20,2
1020,4/10/2015,8,32,3
1021,4/10/2015,9,6,3
1022,4/10/2015,11,64,2
1023,4/11/2015,11,49,3
1024,4/11/2015,8,67,2
1025,4/11/2015,2,6,2
1026,4/11/2015,7,19,2
1027,4/11/2015,9,66,2
1028,4/11/2015,9,70,1
1029,4/12/2015,12,39,3
1030,4/12/2015,13,62,1
1031,4/12/2015,17,80,3
1032,4/13/2015,16,89,1
1033,4/13/2015,11,11,2
1034,4/13/2015,10,26,2
1035,4/13/2015,8,60,1
1036,4/13/2015,1,85,3
1037,4/13/2015,7,47,2
1038,4/13/2015,8,72,3
1039,4/13/2015,12,2,3
1040,4/14/2015,17,67,2
1041,4/14/2015,14,73,2
1042,4/14/2015,7,79,3
1043,4/14/2015,15,3,2
1044,4/14/2015,19,7,2
1045,4/14/2015,20,39,2
1046,4/14/2015,4,94,3
1047,4/15/2015,15,37,2
1048,4/15/2015,9,86,1
1049,4/15/2015,5,40,2
1050,4/15/2015,10,16,2
1051,4/15/2015,4,79,3
1052,4/15/2015,6,57,1
1053,4/15/2015,12,1,1
1054,4/16/2015,14,66,1
1055,4/16/2015,7,60,3
1056,4/16/2015,16,62,1
1057,4/16/2015,11,35,2
1058,4/16/2015,7,89,2
1059,4/16/2015,2,9,2
1060,4/17/2015,15,30,2
1061,4/17/2015,1,49,2
1062,4/17/2015,11,55,1
1063,4/17/2015,17,88,1
1064,4/18/2015,8,6,3
1065,4/18/2015,15,26,2
1066,4/18/2015,6,87,1
1067,4/18/2015,10,36,3
1068,4/18/2015,17,81,1
1069,4/19/2015,19,54,1
1070,4/19/2015,20,24,3
1071,4/19/2015,7,20,3
1072,4/19/2015,4,48,3
1073,4/19/2015,1,41,1
1074,4/20/2015,11,74,3
1075,4/20/2015,7,26,3
1076,4/20/2015,15,9,2
1077,4/20/2015,4,4,1
1078,4/20/2015,16,37,3
1079,4/21/2015,19,38,1
1080,4/21/2015,16,50,2
1081,4/21/2015,18,86,1
1082,4/21/2015,2,18,1
1083,4/21/2015,15,2,3
1084,4/21/2015,11,87,1
1085,4/21/2015,9,62,2
1086,4/21/2015,8,1,3
1087,4/22/2015,18,7,2
1088,4/22/2015,10,37,1
1089,4/22/2015,6,33,3
1090,4/22/2015,16,14,2
1091,4/22/2015,20,79,1
1092,4/22/2015,14,7,3
1093,4/22/2015,20,30,2
1094,4/22/2015,10,79,2
1095,4/23/2015,14,38,1
1096,4/23/2015,17,82,1
1097,4/23/2015,13,34,1
1098,4/23/2015,12,72,3
1099,4/23/2015,13,3,1
1100,4/23/2015,4,30,2
1101,4/24/2015,15,57,2
1102,4/25/2015,7,39,3
1103,4/25/2015,18,60,2
1104,4/25/2015,3,24,3
1105,4/25/2015,20,15,2
1106,4/26/2015,9,61,-3
1107,4/26/2015,12,19,2
1108,4/26/2015,12,54,1
1109,4/26/2015,17,54,2
1110,4/26/2015,11,4,1
1111,4/26/2015,19,15,3
1112,4/27/2015,10,54,3
1113,4/27/2015,13,14,3
1114,4/27/2015,12,27,1
1115,4/27/2015,11,18,2
1116,4/27/2015,6,31,1
1117,4/28/2015,14,85,2
1118,4/28/2015,9,13,3
1119,4/28/2015,18,51,2
1120,4/28/2015,12,7,2
1121,4/28/2015,16,6,2
1122,4/29/2015,16,18,1
1123,4/29/2015,17,10,3
1124,4/29/2015,16,77,1
1125,4/29/2015,13,81,3
1126,4/29/2015,5,49,2
1127,4/29/2015,12,13,1
1128,4/29/2015,19,3,1
1129,4/29/2015,2,7,3
1130,4/29/2015,7,69,-3
1131,4/29/2015,7,80,3
1132,4/29/2015,16,24,1
1133,4/30/2015,5,79,3
1134,4/30/2015,9,91,2
1135,4/30/2015,15,77,2
1136,4/30/2015,14,59,3
1137,5/1/2015,17,61,3
1138,5/1/2015,3,72,2
1139,5/1/2015,5,35,3
1140,5/1/2015,16,14,3
1141,5/1/2015,3,61,1
1142,5/1/2015,6,63,2
1143,5/1/2015,15,22,3
1144,5/2/2015,4,94,2
1145,5/2/2015,14,34,3
1146,5/2/2015,16,17,3
1147,5/2/2015,13,80,1
1148,5/2/2015,15,80,2
1149,5/2/2015,15,56,2
1150,5/2/2015,6,25,2
1151,5/3/2015,7,37,2
1152,5/3/2015,17,87,1
1153,5/3/2015,17,74,3
1154,5/3/2015,5,60,3
1155,5/3/2015,13,12,1
1156,5/3/2015,5,78,1
1157,5/3/2015,5,73,2
1158,5/4/2015,6,9,1
1159,5/4/2015,16,29,1
1160,5/4/2015,16,19,1
1161,5/5/2015,2,34,2
1162,5/5/2015,1,43,3
1163,5/5/2015,17,33,3
1164,5/5/2015,6,50,3
1165,5/6/2015,1,49,3
1166,5/6/2015,17,46,1
1167,5/6/2015,10,67,2
1168,5/6/2015,7,36,2
1169,5/6/2015,20,62,1
1170,5/6/2015,12,91,2
1171,5/6/2015,1,31,2
1172,5/7/2015,4,6,2
1173,5/7/2015,8,33,2
1174,5/7/2015,16,34,1
1175,5/8/2015,3,12,3
1176,5/8/2015,18,16,2
1177,5/8/2015,7,47,3
1178,5/8/2015,5,48,2
1179,5/8/2015,10,86,3
1180,5/8/2015,17,28,1
1181,5/8/2015,7,42,2
1182,5/8/2015,19,61,3
1183,5/9/2015,6,86,2
1184,5/9/2015,17,61,1
1185,5/9/2015,18,64,3
1186,5/9/2015,7,46,1
1187,5/9/2015,5,81,3
1188,5/10/2015,19,6,3
1189,5/10/2015,7,69,2
1190,5/10/2015,1,53,3
1191,5/10/2015,7,48,1
1192,5/10/2015,7,74,2
1193,5/10/2015,15,16,1
1194,5/10/2015,19,11,2
1195,5/10/2015,8,75,3
1196,5/11/2015,13,71,3
1197,5/11/2015,12,77,1
1198,5/11/2015,15,57,3
1199,5/11/2015,11,27,1
1200,5/11/2015,16,51,3
1201,5/11/2015,8,15,2
1202,5/11/2015,11,42,3
1203,5/11/2015,20,44,1
1204,5/11/2015,20,78,2
1205,5/11/2015,2,53,2
1206,5/12/2015,4,27,2
1207,5/12/2015,5,5,1
1208,5/12/2015,13,77,3
1209,5/12/2015,5,51,1
1210,5/12/2015,13,6,2
1211,5/12/2015,1,58,1
1212,5/12/2015,2,49,3
1213,5/13/2015,15,46,3
1214,5/13/2015,7,51,2
1215,5/13/2015,8,49,1
1216,5/13/2015,9,46,3
1217,5/13/2015,20,81,2
1218,5/13/2015,16,44,3
1219,5/13/2015,20,49,3
1220,5/13/2015,8,21,1
1221,5/14/2015,1,94,3
1222,5/14/2015,4,2,2
1223,5/14/2015,1,45,2
1224,5/14/2015,9,41,1
1225,5/14/2015,3,85,1
1226,5/14/2015,4,5,2
1227,5/14/2015,9,8,2
1228,5/14/2015,10,55,3
1229,5/15/2015,14,59,2
1230,5/15/2015,19,30,1
1231,5/15/2015,2,28,1
1232,5/15/2015,8,56,2
1233,5/15/2015,8,46,2
1234,5/15/2015,18,62,2
1235,5/16/2015,15,13,3
1236,5/16/2015,10,60,2
1237,5/17/2015,16,92,1
1238,5/17/2015,11,71,2
1239,5/17/2015,2,89,3
1240,5/17/2015,10,57,3
1241,5/17/2015,14,45,2
1242,5/17/2015,6,50,1
1243,5/17/2015,19,29,2
1244,5/17/2015,13,93,3
1245,5/17/2015,18,91,2
1246,5/17/2015,14,75,1
1247,5/17/2015,4,79,2
1248,5/17/2015,9,90,1
1249,5/18/2015,16,44,2
1250,5/18/2015,19,11,1
1251,5/18/2015,17,71,2
1252,5/18/2015,18,66,2
1253,5/19/2015,18,68,1
1254,5/19/2015,19,84,1
1255,5/19/2015,20,53,1
1256,5/19/2015,13,21,3
1257,5/19/2015,10,58,3
1258,5/19/2015,1,31,3
1259,5/19/2015,20,9,1
1260,5/19/2015,7,76,2
1261,5/19/2015,5,51,2
1262,5/19/2015,17,43,2
1263,5/19/2015,17,65,3
1264,5/20/2015,19,64,3
1265,5/20/2015,3,44,3
1266,5/20/2015,11,60,3
1267,5/20/2015,9,45,1
1268,5/20/2015,7,26,2
1269,5/20/2015,6,43,1
1270,5/20/2015,1,43,1
1271,5/20/2015,16,20,3
1272,5/21/2015,6,73,2
1273,5/21/2015,3,74,2
1274,5/21/2015,12,61,2
1275,5/21/2015,20,50,1
1276,5/22/2015,20,67,2
1277,5/22/2015,13,5,2
1278,5/22/2015,17,91,1
1279,5/22/2015,4,47,2
1280,5/22/2015,8,12,3
1281,5/22/2015,13,57,3
1282,5/23/2015,19,47,2
1283,5/23/2015,14,69,2
1284,5/23/2015,17,10,2
1285,5/23/2015,14,63,2
1286,5/23/2015,15,59,1
1287,5/24/2015,10,57,2
1288,5/24/2015,16,62,2
1289,5/24/2015,17,46,3
1290,5/24/2015,2,60,1
1291,5/25/2015,1,23,2
1292,5/25/2015,11,1,3
1293,5/25/2015,19,70,2
1294,5/25/2015,8,10,3
1295,5/25/2015,17,68,3
1296,5/25/2015,9,71,1
1297,5/26/2015,6,70,1
1298,5/26/2015,1,93,2
1299,5/26/2015,20,43,2
1300,5/26/2015,9,58,3
1301,5/26/2015,18,42,1
1302,5/26/2015,14,94,1
1303,5/26/2015,4,24,3
1304,5/26/2015,14,87,1
1305,5/26/2015,20,79,1
1306,5/27/2015,16,19,3
1307,5/27/2015,3,3,1
1308,5/27/2015,16,21,2
1309,5/27/2015,17,72,2
1310,5/27/2015,7,29,3
1311,5/28/2015,1,6,3
1312,5/28/2015,11,39,1
1313,5/28/2015,11,77,3
1314,5/28/2015,10,88,1
1315,5/28/2015,4,44,3
1316,5/28/2015,15,70,1
1317,5/29/2015,9,8,1
1318,5/29/2015,17,64,3
1319,5/29/2015,13,83,1
1320,5/29/2015,4,3,2
1321,5/29/2015,7,20,3
1322,5/29/2015,9,81,3
1323,5/29/2015,6,89,3
1324,5/29/2015,20,91,2
1325,5/29/2015,19,4,1
1326,5/30/2015,4,32,2
1327,5/30/2015,20,1,2
1328,5/30/2015,20,13,1
1329,5/30/2015,18,6,1
1330,5/30/2015,1,63,2
1331,5/30/2015,1,40,3
1332,5/30/2015,8,5,3
1333,5/30/2015,6,39,2
1334,5/31/2015,9,62,2
1335,5/31/2015,14,1,1
1336,5/31/2015,2,57,1
1337,5/31/2015,5,26,2
1338,5/31/2015,1,84,2
1339,5/31/2015,18,60,2
1340,5/31/2015,1,47,1
1341,6/1/2015,13,9,3
1342,6/1/2015,20,3,2
1343,6/1/2015,7,31,3
1344,6/1/2015,19,32,1
1345,6/1/2015,9,48,3
1346,6/1/2015,9,62,3
1347,6/1/2015,9,35,1
1348,6/1/2015,1,34,3
1349,6/1/2015,16,2,2
1350,6/2/2015,5,21,3
1351,6/2/2015,12,29,2
1352,6/2/2015,20,13,1
1353,6/2/2015,19,12,3
1354,6/2/2015,7,31,3
1355,6/2/2015,14,32,1
1356,6/2/2015,6,38,1
1357,6/2/2015,4,22,1
1358,6/3/2015,10,87,2
1359,6/3/2015,11,26,2
1360,6/3/2015,1,22,1
1361,6/3/2015,10,54,1
1362,6/4/2015,1,24,1
1363,6/4/2015,19,49,3
1364,6/4/2015,13,19,3
1365,6/4/2015,16,2,1
1366,6/4/2015,9,29,3
1367,6/4/2015,15,87,3
1368,6/4/2015,10,42,2
1369,6/4/2015,3,50,1
1370,6/4/2015,4,82,1
1371,6/5/2015,11,76,2
1372,6/5/2015,20,19,3
1373,6/5/2015,3,89,2
1374,6/5/2015,1,11,3
1375,6/5/2015,12,56,2
1376,6/5/2015,16,59,3
1377,6/6/2015,17,94,2
1378,6/6/2015,14,41,3
1379,6/6/2015,10,44,3
1380,6/6/2015,15,17,1
1381,6/7/2015,5,17,1
1382,6/7/2015,7,24,1
1383,6/7/2015,20,1,1
1384,6/7/2015,2,94,3
1385,6/7/2015,4,63,1
1386,6/7/2015,1,87,2
1387,6/7/2015,11,65,1
1388,6/8/2015,3,57,3
1389,6/8/2015,7,15,2
1390,6/8/2015,5,84,2
1391,6/9/2015,8,65,3
1392,6/9/2015,13,87,3
1393,6/9/2015,4,18,1
1394,6/9/2015,14,85,1
1395,6/9/2015,7,94,3
1396,6/9/2015,6,54,2
1397,6/9/2015,12,62,1
1398,6/9/2015,5,14,2
1399,6/9/2015,19,1,2
1400,6/9/2015,19,47,3
1401,6/10/2015,19,64,3
1402,6/10/2015,20,40,3
1403,6/10/2015,6,94,2
1404,6/10/2015,2,25,2
1405,6/10/2015,19,70,2
1406,6/10/2015,11,28,1
1407,6/11/2015,12,5,3
1408,6/11/2015,13,42,3
1409,6/11/2015,3,21,2
1410,6/11/2015,9,49,1
1411,6/12/2015,9,53,2
1412,6/12/2015,6,58,1
1413,6/12/2015,11,77,3
1414,6/12/2015,10,65,2
1415,6/12/2015,7,36,1
1416,6/13/2015,17,84,3
1417,6/13/2015,14,81,1
1418,6/13/2015,11,84,3
1419,6/13/2015,16,17,2
1420,6/14/2015,13,51,2
1421,6/14/2015,9,78,3
1422,6/14/2015,4,45,1
1423,6/14/2015,11,49,3
1424,6/14/2015,2,90,2
1425,6/14/2015,4,21,1
1426,6/15/2015,4,30,3
1427,6/15/2015,3,79,1
1428,6/15/2015,18,82,3
1429,6/15/2015,4,15,1
1430,6/15/2015,11,51,3
1431,6/15/2015,2,88,1
1432,6/16/2015,10,68,1
1433,6/16/2015,6,78,3
1434,6/16/2015,13,65,3
1435,6/16/2015,10,17,2
1436,6/16/2015,20,59,2
1437,6/16/2015,4,20,1
1438,6/16/2015,6,32,2
1439,6/16/2015,6,92,2
1440,6/17/2015,6,75,2
1441,6/17/2015,17,70,1
1442,6/17/2015,17,91,3
1443,6/17/2015,19,27,2
1444,6/17/2015,17,74,3
1445,6/18/2015,13,19,2
1446,6/18/2015,16,31,1
1447,6/18/2015,15,11,2
1448,6/18/2015,6,5,1
1449,6/18/2015,15,70,2
1450,6/18/2015,11,16,1
1451,6/18/2015,1,18,1
1452,6/19/2015,13,79,3
1453,6/19/2015,20,29,3
1454,6/19/2015,6,87,2
1455,6/20/2015,16,72,2
1456,6/20/2015,20,29,1
1457,6/20/2015,8,90,3
1458,6/20/2015,19,87,1
1459,6/20/2015,6,15,1
1460,6/20/2015,11,91,3
1461,6/21/2015,4,12,1
1462,6/21/2015,8,31,3
1463,6/21/2015,20,61,2
1463,6/22/2015,7,41,3
1463,6/22/2015,20,27,3
1466,6/22/2015,9,70,1
1467,6/22/2015,14,52,2
1468,6/22/2015,20,4,3
1469,6/22/2015,17,49,3
1470,6/22/2015,11,16,1
1471,6/23/2015,13,8,3
1472,6/23/2015,2,38,1
1473,6/23/2015,19,47,2
1474,6/24/2015,15,3,3
1475,6/24/2015,12,20,2
1476,6/24/2015,5,66,2
1477,6/24/2015,3,54,3
1478,6/24/2015,12,55,2
1479,6/24/2015,8,45,3
1480,6/24/2015,5,79,3
1481,6/24/2015,18,10,1
1482,6/25/2015,20,39,1
1483,6/25/2015,2,69,2
1484,6/25/2015,1,1,2
1485,6/25/2015,17,87,1
1486,6/26/2015,14,52,1
1487,6/26/2015,8,2,3
1488,6/26/2015,20,18,3
1489,6/26/2015,3,84,2
1490,6/26/2015,6,55,1
1491,6/26/2015,9,49,3
1492,6/26/2015,12,79,1
1493,6/27/2015,17,28,3
1494,6/27/2015,13,8,2
1495,6/27/2015,10,5,3
1496,6/27/2015,3,83,2
1497,6/28/2015,16,54,2
1498,6/28/2015,16,65,2
1499,6/28/2015,19,75,1
1500,6/28/2015,14,65,1
1501,6/28/2015,18,21,1
1502,6/28/2015,13,3,3
1503,6/28/2015,6,54,2
1504,6/28/2015,9,76,1
1505,6/28/2015,6,38,3
1506,6/29/2015,17,77,1
1507,6/29/2015,18,60,2
1508,6/29/2015,6,33,2
1509,6/29/2015,10,59,2
1510,6/29/2015,17,78,1
1511,6/29/2015,1,54,1
1512,6/29/2015,6,50,3
1513,6/30/2015,5,82,3
1514,6/30/2015,11,45,1
1515,6/30/2015,7,40,3
1516,6/30/2015,12,30,3
1517,6/30/2015,14,86,2
1518,6/30/2015,7,53,3
1519,6/30/2015,12,19,3
1520,6/30/2015,1,4,3
1521,6/30/2015,5,30,2
1522,7/1/2015,19,55,2
1523,7/1/2015,4,16,1
1524,7/1/2015,11,11,2
1525,7/1/2015,3,82,3
1526,7/2/2015,14,78,2
1527,7/2/2015,1,7,3
1528,7/2/2015,8,72,3
1529,7/2/2015,18,78,1
1530,7/2/2015,19,52,2
1531,7/3/2015,20,52,3
1532,7/3/2015,1,85,3
1533,7/3/2015,8,10,2
1534,7/3/2015,18,31,1
1535,7/3/2015,13,91,1
1536,7/4/2015,12,19,2
1537,7/4/2015,2,41,2
1538,7/4/2015,6,32,3
1539,7/4/2015,16,94,2
1540,7/4/2015,20,6,1
1541,7/4/2015,15,48,2
1542,7/4/2015,6,17,2
1543,7/5/2015,18,75,1
1544,7/5/2015,5,45,1
1545,7/5/2015,1,61,3
1546,7/5/2015,20,70,1
1547,7/5/2015,20,60,2
1548,7/5/2015,1,38,3
1549,7/5/2015,14,25,1
1550,7/6/2015,6,41,1
1551,7/6/2015,3,93,1
1552,7/6/2015,11,35,2
1553,7/7/2015,10,74,2
1554,7/7/2015,2,52,3
1555,7/7/2015,2,1,3
1556,7/7/2015,14,31,1
1557,7/7/2015,20,14,1
1558,7/7/2015,16,52,2
1559,7/8/2015,19,13,3
1560,7/8/2015,1,76,2
1561,7/8/2015,1,92,2
1562,7/8/2015,4,79,2
1563,7/8/2015,7,14,3
1564,7/8/2015,10,1,1
1565,7/8/2015,2,9,3
1566,7/8/2015,6,88,1
1567,7/9/2015,18,80,2
1568,7/9/2015,2,31,3
1569,7/9/2015,13,33,2
1570,7/9/2015,17,18,1
1571,7/9/2015,10,87,3
1572,7/10/2015,3,49,2
1573,7/10/2024,20,87,3
1574,7/11/2024,19,25,3
1575,7/12/2024,1,37,2
1576,7/13/2024,14,45,3
1577,7/14/2024,6,79,1
1578,7/15/2024,7,6,3
1579,7/16/2024,17,27,2
1580,7/17/2024,17,65,1
1581,7/11/2015,20,37,2
1582,7/11/2015,17,85,2
1583,7/11/2015,6,13,1
1584,7/11/2015,20,69,1
1585,7/11/2015,6,78,2
1586,7/11/2015,19,88,2
1587,7/11/2015,20,82,3
1588,7/11/2015,10,88,1
1589,7/12/2015,13,51,1
1590,7/12/2015,17,93,1
1591,7/12/2015,12,69,1
1592,7/12/2015,8,50,3
1593,7/12/2015,11,45,1
1594,7/12/2015,8,77,1
1595,7/12/2015,9,42,3
1596,7/13/2015,14,88,2
1597,7/13/2015,6,44,3
1598,7/13/2015,17,41,3
1599,7/13/2015,11,90,2
1600,7/13/2015,11,61,2
1601,7/13/2015,19,8,2
1602,7/13/2015,8,26,2
1603,7/13/2015,5,85,3
1604,7/13/2015,15,23,1
1605,7/13/2015,1,73,1
1606,7/14/2015,19,6,2
1607,7/14/2015,20,78,3
1607,7/14/2015,13,21,1
1609,7/14/2015,19,81,2
1610,7/15/2015,13,23,1
1611,7/15/2015,7,81,2
1612,7/15/2015,4,64,3
1613,7/15/2015,14,78,3
1614,7/16/2015,17,34,1
1615,7/16/2015,13,68,3
1616,7/16/2015,15,14,2
1617,7/16/2015,16,53,3
1618,7/17/2015,14,33,2
1619,7/17/2015,2,89,1
1620,7/17/2015,11,82,1
1621,7/17/2015,1,14,3
1622,7/17/2015,11,36,2
1623,7/17/2015,3,5,3
1624,7/18/2015,8,32,2
1625,7/18/2015,17,17,2
1626,7/18/2015,15,49,1
1627,7/18/2015,3,45,3
1628,7/18/2015,20,20,3
1629,7/19/2015,7,92,3
1630,7/19/2015,1,24,2
1631,7/19/2015,2,42,3
1632,7/19/2015,3,21,1
1633,7/19/2015,10,20,1
1634,7/19/2015,6,24,2
1635,7/19/2015,2,40,2
1636,7/19/2015,8,53,1
1637,7/19/2015,14,55,3
1638,7/19/2015,9,18,3
1639,7/20/2015,5,75,1
1640,7/20/2015,5,53,2
1641,7/20/2015,5,36,1
1642,7/20/2015,10,85,2
1643,7/21/2015,1,48,2
1644,7/21/2015,8,10,3
1645,7/21/2015,1,20,1
1646,7/21/2015,1,30,2
1647,7/21/2015,2,82,2
1648,7/21/2015,15,30,1
1649,7/21/2015,15,64,2
1650,7/21/2015,17,2,1
1651,7/21/2015,16,1,3
1652,7/21/2015,14,57,2
1653,7/22/2015,2,79,2
1654,7/22/2015,18,34,3
1655,7/22/2015,17,70,2
1656,7/22/2015,4,1,1
1657,7/22/2015,8,23,2
1658,7/22/2015,15,84,2
1659,7/23/2015,4,21,1
1660,7/23/2015,2,71,3
1661,7/23/2015,15,68,2
1662,7/23/2015,15,71,2
1663,7/23/2015,17,6,1
1664,7/23/2015,19,68,3
1665,7/23/2015,10,85,2
1666,7/23/2015,5,84,2
1667,7/23/2015,14,86,2
1668,7/24/2015,9,26,1
1669,7/24/2015,20,64,2
1670,7/24/2015,4,25,2
1671,7/24/2015,20,84,2
1672,7/25/2015,9,50,2
1673,7/25/2015,19,19,1
1674,7/25/2015,18,2,3
1675,7/25/2015,3,91,3
1676,7/25/2015,20,46,3
1677,7/26/2015,13,90,2
1678,7/26/2015,16,6,2
1679,7/26/2015,6,4,1
1680,7/26/2015,4,3,1
1681,7/26/2015,20,79,2
1682,7/26/2015,13,60,2
1683,7/27/2015,9,73,1
1684,7/27/2015,5,61,1
1685,7/27/2015,6,78,3
1686,7/27/2015,14,4,2
1687,7/27/2015,14,4,1
1688,7/27/2015,12,20,2
1689,7/27/2015,16,46,1
1690,7/27/2015,2,7,1
1691,7/27/2015,4,77,2
1692,7/27/2015,7,80,3
1693,7/27/2015,12,35,1
1694,7/27/2015,16,2,1
1695,7/28/2015,7,71,2
1696,7/28/2015,12,83,1
1697,7/28/2015,14,59,3
1698,7/28/2015,20,4,3
1699,7/28/2015,4,66,1
1700,7/29/2015,2,24,3
1701,7/29/2015,2,94,3
1702,7/29/2015,3,26,2
1703,7/29/2015,15,61,2
1704,7/29/2015,20,38,2
1705,7/30/2015,1,7,3
1706,7/30/2015,8,55,2
1707,7/30/2015,13,6,1
1708,7/30/2015,2,44,2
1709,7/30/2015,18,71,1
1710,7/30/2015,12,62,2
1711,7/30/2015,4,87,2
1712,7/31/2015,17,72,3
1713,7/31/2015,12,27,2
1714,7/31/2015,3,28,3
1715,7/31/2015,2,26,3
1716,7/31/2015,13,40,1
1717,7/31/2015,20,74,2
1718,8/1/2015,13,59,3
1719,8/1/2015,17,82,3
1720,8/1/2015,11,29,3
1721,8/1/2015,15,64,1
1722,8/2/2015,4,56,3
1723,8/2/2015,1,37,3
1724,8/2/2015,3,81,1
1725,8/3/2015,1,14,2
1726,8/3/2015,12,62,1
1727,8/3/2015,13,33,2
1728,8/3/2015,4,22,2
1729,8/3/2015,14,11,1
1730,8/3/2015,9,76,2
1731,8/4/2015,2,4,2
1732,8/4/2015,3,94,1
1733,8/4/2015,20,22,3
1734,8/4/2015,9,4,3
1735,8/4/2015,15,82,3
1736,8/5/2015,5,89,3
1737,8/5/2015,4,34,3
1738,8/5/2015,7,1,3
1739,8/5/2015,9,19,2
1740,8/5/2015,16,30,2
1741,8/5/2015,18,19,1
1742,8/6/2015,5,81,3
1743,8/6/2015,5,45,3
1744,8/6/2015,2,10,2
1745,8/6/2015,12,26,3
1746,8/6/2015,8,28,1
1746,8/6/2015,14,46,2
1746,8/6/2015,1,79,3
1746,8/6/2015,17,2,2
1750,8/7/2015,15,66,1
1751,8/7/2015,2,37,2
1752,8/7/2015,18,59,1
1753,8/7/2015,15,81,2
1754,8/8/2015,5,45,3
1755,8/8/2015,12,46,2
1756,8/8/2015,9,91,2
1757,8/8/2015,10,33,3
1758,8/8/2023,9,58,2
1759,8/8/2015,15,53,3
1760,8/9/2015,17,5,3
1761,8/9/2015,2,19,2
1762,8/9/2015,13,1,3
1763,8/10/2015,11,89,3
1764,8/10/2015,16,40,3
1765,8/10/2015,13,17,1
1766,8/10/2015,17,21,3
1767,8/10/2015,16,14,2
1768,8/10/2015,8,17,3
1769,8/10/2015,8,94,1
1770,8/11/2015,12,44,2
1771,8/11/2015,15,41,3
1772,8/11/2015,16,49,3
1773,8/11/2015,17,65,1
1774,8/11/2015,5,37,3
1775,8/12/2015,8,48,3
1776,8/12/2015,3,23,1
1777,8/12/2015,13,67,3
1778,8/12/2015,4,27,3
1779,8/12/2015,8,79,3
1780,8/12/2015,17,77,1
1781,8/12/2015,3,11,2
1782,8/13/2015,12,62,2
1783,8/13/2015,16,94,3
1784,8/13/2015,7,32,3
1785,8/13/2015,9,21,2
1786,8/13/2015,3,82,3
1787,8/13/2015,11,43,2
1788,8/13/2015,1,33,2
1789,8/13/2015,3,72,1
1790,8/13/2015,16,85,2
1791,8/14/2015,12,58,3
1792,8/14/2015,18,51,2
1793,8/14/2015,2,9,3
1794,8/14/2015,16,67,3
1795,8/14/2015,5,57,3
1796,8/14/2015,3,39,1
1797,8/15/2015,16,6,2
1798,8/15/2015,7,52,2
1799,8/15/2015,13,82,3
1800,8/15/2015,14,64,2
1801,8/15/2015,10,21,2
1802,8/15/2015,10,6,2
1803,8/15/2015,3,48,3
1804,8/15/2015,20,24,1
1805,8/16/2015,14,60,2
1806,8/16/2015,14,75,1
1807,8/16/2015,19,59,1
1808,8/16/2015,12,41,2
1809,8/16/2015,8,78,1
1810,8/16/2015,7,19,2
1811,8/16/2015,15,55,3
1812,8/16/2015,2,20,3
1813,8/16/2015,3,60,3
1814,8/16/2015,11,13,2
1815,8/16/2015,20,73,3
1816,8/16/2015,9,77,3
1817,8/16/2015,17,78,2
1818,8/17/2015,12,17,2
1819,8/17/2015,13,87,2
1820,8/17/2015,1,56,2
1821,8/17/2015,6,13,1
1822,8/17/2015,2,21,1
1823,8/17/2015,8,73,1
1824,8/17/2015,16,2,1
